"Proportion of earned income sectors by Year, Electoral Division and"
"statistical indicator"

" "," ","Agriculture, Forestry and Fishing (A) (%)","Construction (F) (%)","Financial, Real Estate, Administrative and Services (K,L,N,S) (%)","ICT, Scientific and Recreation (J,M,R) (%)","Industry (B,C,D,E) (%)","Public Service, Education and Health (O,P,Q) (%)","Wholesale, Transport and Accomodation (G,H,I) (%)"
"2016"
" ","228 Clenor, Co. Cork",11.6,9.7,12.2,9.8,12.1,22.6,21.8
" ","229 Doneraile, Co. Cork",7.6,7.5,11.6,10.2,11.4,31.6,20.0
" ","230 Dromore, Co. Cork",6.9,6.8,10.5,10.4,18.3,28.0,19.1
" ","231 Imphrick, Co. Cork",4.8,4.5,15.0,9.5,23.4,28.4,14.4
" ","232 Kilmaclenine, Co. Cork",10.6,8.4,12.2,9.8,12.9,25.5,20.6
" ","233 Kilshannig, Co. Cork",11.4,6.4,8.8,10.0,16.9,27.7,18.9
" ","234 Liscarroll, Co. Cork",10.7,10.3,9.4,10.2,18.3,28.8,12.4
" ","235 Mallow Rural, Co. Cork",2.6,5.5,11.6,12.4,14.8,33.4,19.7
" ","236 Milltown, Co. Cork",13.7,7.5,11.0,13.4,12.1,24.6,17.7
" ","237 Monanimy, Co. Cork",11.0,8.5,12.8,8.9,11.9,29.0,18.0
" ","238 Rahan, Co. Cork",10.6,6.3,11.3,9.8,13.3,29.6,19.2
" ","239 Rathluirc, Co. Cork",2.4,5.3,18.6,16.3,14.9,22.4,20.2
" ","240 Shanballymore, Co. Cork",12.0,8.8,9.3,5.6,18.1,26.2,20.1
" ","241 Skahanagh, Co. Cork",16.3,6.5,9.9,9.5,14.7,19.0,24.2
" ","242 Springfort, Co. Cork",12.0,4.3,11.0,11.5,20.3,26.7,14.3
" ","243 Streamhill, Co. Cork",19.4,3.0,7.9,..,12.5,33.6,23.6
" ","244 Templemary, Co. Cork",11.0,6.3,9.8,11.9,20.6,24.4,16.0
" ","245 Wallstown, Co. Cork",10.5,7.6,12.8,7.1,14.2,31.8,15.9
" ","246 Ballintemple, Co. Cork",12.8,5.0,11.7,10.6,18.1,23.6,18.1
" ","247 Ballycottin, Co. Cork",3.9,5.2,11.8,14.3,17.6,26.7,20.6
" ","248 Ballyspillane, Co. Cork",9.0,6.6,9.9,11.4,21.2,21.5,20.5
" ","249 Carrigtohill, Co. Cork",1.3,4.2,13.3,11.6,26.9,23.8,18.8
" ","250 Castlemartyr, Co. Cork",5.1,4.8,11.4,15.9,22.0,22.8,17.9
" ","251 Clonmult, Co. Cork",10.5,2.7,10.8,10.5,16.9,24.8,23.9
" ","252 Cloyne, Co. Cork",1.8,5.2,12.4,13.1,23.6,23.8,20.0
" ","253 Corkbeg, Co. Cork",1.7,4.8,11.3,11.5,28.8,22.1,19.7
" ","254 Dangan, Co. Cork",9.8,3.4,8.5,9.2,23.7,25.8,19.6
" ","255 Dungourney, Co. Cork",8.2,7.4,9.0,10.6,22.3,24.6,17.9
" ","256 Garryvoe, Co. Cork",7.8,7.1,11.9,10.7,21.8,23.5,17.1
" ","257 Ightermurragh, Co. Cork",2.7,4.2,13.2,9.8,23.4,23.2,23.5
" ","258 Inch, Co. Cork",9.7,8.5,11.8,10.2,23.6,20.6,15.6
" ","259 Lisgoold, Co. Cork",4.9,7.3,10.9,10.0,25.8,26.1,14.9
" ","260 Midleton Rural, Co. Cork",1.1,3.4,12.5,11.5,27.0,25.2,19.4
" ","261 Mogeely, Co. Cork",6.4,7.1,10.5,14.0,18.5,21.9,21.7
" ","262 Rostellan, Co. Cork",2.9,5.0,10.8,10.0,32.2,22.0,17.2
" ","263 Templebodan, Co. Cork",10.8,6.5,10.5,12.0,19.0,26.1,15.1
" ","264 Templenacarriga, Co. Cork",8.7,7.7,11.3,12.5,15.2,23.4,21.2
" ","265 Caherbarnagh, Co. Cork",17.5,3.8,8.8,6.7,19.6,25.6,18.0
" ","266 Coomlogane, Co. Cork",11.5,8.9,13.1,8.8,17.4,24.2,16.1
" ","267 Crinnaloo, Co. Cork",16.8,4.1,7.3,7.6,22.1,21.2,21.0
" ","268 Cullen, Co. Cork",8.6,10.8,14.0,5.8,19.8,25.5,15.4
" ","269 Derragh, Co. Cork",15.3,9.1,10.8,7.1,12.2,31.1,14.5
" ","270 Doonasleen, Co. Cork",11.2,9.0,15.0,7.8,14.3,29.0,13.7
" ","271 Drishane, Co. Cork",5.2,8.0,13.6,6.2,22.4,22.8,21.8
" ","272 Keale, Co. Cork",16.7,5.3,7.0,10.8,17.1,20.3,22.8
" ","273 Kilcorney, Co. Cork",23.6,7.1,9.3,2.1,21.9,25.0,11.0
" ","274 Knocknagree, Co. Cork",10.3,11.6,13.9,4.2,23.2,26.3,10.6
" ","275 Rathcool, Co. Cork",14.7,4.9,13.5,5.2,17.9,28.3,15.5
" ","276 Skagh, Co. Cork",12.1,6.5,9.6,8.8,17.3,29.5,16.2
" ","277 Ballyarthur, Co. Cork",13.4,7.6,12.4,8.2,18.7,25.9,13.8
" ","278 Derryvillane, Co. Cork",14.5,4.3,10.9,9.0,15.2,25.1,21.0
" ","279 Farahy, Co. Cork",13.2,8.0,9.5,13.2,16.3,23.0,16.8
" ","280 Kildorrery, Co. Cork",5.6,4.5,13.1,10.2,20.7,25.1,20.8
" ","281 Kilgullane, Co. Cork",15.1,11.0,14.1,1.9,22.4,20.4,15.0
" ","282 Kilphelan, Co. Cork",14.7,5.6,14.5,12.2,17.9,13.9,21.3
" ","283 Marshalstown, Co. Cork",13.1,11.8,11.0,5.0,22.2,23.9,12.9
" ","284 Mitchelstown, Co. Cork",5.6,4.6,13.6,8.6,22.9,24.0,20.7
" ","285 Templemolaga, Co. Cork",15.5,11.3,10.6,7.2,20.6,16.9,17.9
" ","286 Aghadown North, Co. Cork",12.3,10.9,8.6,12.0,10.0,31.1,15.2
" ","287 Aghadown South, Co. Cork",15.7,7.6,11.2,7.7,11.8,33.9,12.1
" ","288 Bredagh, Co. Cork",15.1,8.4,9.3,7.9,11.3,30.9,17.0
" ","289 Caheragh, Co. Cork",24.0,9.7,7.2,7.7,11.0,26.3,14.1
" ","290 Cléire, Co. Cork",14.7,6.9,9.5,11.3,6.7,33.6,17.3
" ","291 Carrigbaun, Co. Cork",17.9,4.4,13.5,3.9,22.0,20.4,17.9
" ","292 Castlehaven North, Co. Cork",16.0,6.6,9.9,11.3,11.3,27.7,17.2
" ","293 Castlehaven South, Co. Cork",14.6,8.2,7.5,11.0,9.7,30.8,18.2
" ","294 Cloghdonnell, Co. Cork",18.8,3.4,6.1,8.7,14.5,35.2,13.4
" ","295 Cloonkeen, Co. Cork",13.6,4.5,11.1,12.1,13.2,31.9,13.5
" ","296 Drinagh, Co. Cork",14.3,8.1,10.7,6.2,21.6,25.9,13.2
" ","297 Dromdaleague North, Co. Cork",14.2,11.1,8.3,9.3,12.3,29.3,15.5
" ","298 Dromdaleague South, Co. Cork",13.6,9.0,5.2,7.1,15.6,30.5,19.0
" ","299 Garranes, Co. Cork",13.9,13.0,6.7,5.9,26.8,19.5,14.2
" ","300 Gortnascreeny, Co. Cork",15.5,9.8,8.6,7.1,12.1,29.4,17.5
" ","301 Kilfaughnabeg, Co. Cork",7.4,8.3,10.7,13.2,12.2,31.6,16.7
" ","302 Killeenleagh, Co. Cork",21.7,5.5,8.1,7.2,7.6,33.9,15.9
" ","303 Knockskagh, Co. Cork",10.5,7.7,10.8,8.8,14.2,28.5,19.5
" ","304 Myross, Co. Cork",15.4,8.3,9.2,9.6,10.1,30.9,16.3
" ","305 Shreelane, Co. Cork",18.1,10.6,11.8,7.0,12.8,26.2,13.5
" ","306 Skibbereen Rural, Co. Cork",8.7,5.7,10.2,8.3,13.1,37.0,17.2
" ","307 Tullagh, Co. Cork",7.8,4.5,10.1,9.4,11.8,30.7,25.7
" ","308 Woodfort, Co. Cork",15.4,7.7,10.0,6.9,8.8,30.7,20.5
" ","309 Ballybane, Co. Cork",11.9,8.0,10.5,6.8,16.8,24.4,21.7
" ","310 Ballydehob, Co. Cork",12.1,7.5,10.9,11.0,7.4,33.2,17.9
" ","311 Coolagh, Co. Cork",22.7,13.0,14.8,9.4,10.3,21.1,8.7
" ","312 Crookhaven, Co. Cork",26.4,3.6,8.3,17.0,14.2,12.2,18.2
" ","313 Dunbeacon, Co. Cork",16.4,12.2,11.5,11.9,6.8,23.5,17.7
" ","314 Dunmanus, Co. Cork",23.8,11.7,9.6,8.1,5.7,24.3,16.8
" ","315 Goleen, Co. Cork",17.2,13.5,17.4,12.7,0.5,21.1,17.6
" ","316 Kilcoe, Co. Cork",21.1,6.5,7.3,7.7,16.7,26.1,14.5
" ","317 Lowertown, Co. Cork",17.1,10.6,7.7,10.7,9.4,34.6,9.9
" ","318 Skull, Co. Cork",11.2,6.7,11.0,10.7,11.8,30.2,18.5
" ","319 Toormore, Co. Cork",17.3,10.9,15.1,17.4,8.9,16.3,14.1
" ","320 Ardagh, Co. Cork",10.2,6.7,9.4,9.1,23.6,24.0,17.1
" ","321 Clonpriest, Co. Cork",8.5,9.3,9.9,11.0,17.0,28.9,15.5
" ","322 Kilcronat, Co. Cork",17.7,7.9,9.0,12.8,15.8,24.0,12.8
" ","323 Killeagh, Co. Cork",7.2,5.5,8.8,8.3,22.7,26.7,20.9
" ","324 Kilmacdonogh, Co. Cork",5.9,5.6,8.6,10.5,22.9,26.5,19.9
" ","325 Youghal Rural (Part Rural), Co. Cork",4.1,6.4,10.3,10.9,21.5,30.1,16.6
" ","001 Killarney Urban, Co. Kerry",0.8,3.0,17.1,7.1,12.7,22.3,37.1
" ","002 Listowel Urban, Co. Kerry",2.3,6.3,9.5,16.4,15.9,30.9,18.7
" ","003 Tralee Urban, Co. Kerry",0.7,4.7,12.9,10.6,8.3,31.4,31.4
" ","004 Na Beathacha, Co. Kerry",13.3,12.5,13.2,9.0,8.7,24.3,19.0
" ","005 Baile an Sceilg, Co. Kerry",9.2,5.3,13.5,12.5,12.7,36.1,10.7
" ","006 An Baile Breac, Co. Kerry",17.4,13.5,18.6,2.2,..,22.0,26.2
" ","007 Caher, Co. Kerry",7.0,4.8,12.4,7.8,10.5,35.3,22.0
" ","008 Cathair Dónall, Co. Kerry",10.3,8.7,15.4,9.0,11.9,24.6,20.2
" ","999 Ceannúigh / Máistir Gaoithe",20.3,10.3,11.2,3.3,7.9,30.4,16.6
" ","010 Castlequin, Co. Kerry",11.7,7.3,13.4,5.8,15.6,25.9,20.2
" ","012 Curraghbeg, Co. Kerry",13.3,14.8,12.6,9.7,11.4,22.3,16.0
" ","013 Doire Fhíonáin, Co. Kerry",10.7,12.6,7.0,13.7,10.4,27.7,17.8
" ","999 Doire Ianna / Cloon",21.2,10.1,8.8,10.8,7.0,24.8,17.3
" ","015 An tImleach, Co. Kerry",5.8,11.5,9.1,14.8,5.7,27.7,25.4
" ","016 Glanbehy, Co. Kerry",6.3,8.6,17.1,9.5,9.4,28.3,20.8
" ","017 Killinane, Co. Kerry",19.6,9.6,9.8,7.0,15.0,24.9,14.1
" ","018 Lickeen, Co. Kerry",24.2,0.7,14.8,12.4,3.9,23.8,20.3
" ","019 Loch Luíoch, Co. Kerry",9.3,13.0,14.2,22.0,9.1,18.2,14.2
" ","021 Maum, Co. Kerry",11.9,9.9,13.4,7.8,18.0,20.9,18.1
" ","022 Portmagee, Co. Kerry",11.4,5.7,10.6,7.2,11.3,29.7,24.2
" ","023 Toghroinn Fhíonáin, Co. Kerry",15.6,15.5,8.5,1.1,10.5,33.3,15.5
" ","024 Teeranearagh, Co. Kerry",9.3,10.4,10.8,7.2,9.9,31.8,20.7
" ","025 Valencia, Co. Kerry",10.1,10.3,11.6,9.8,7.7,39.7,10.9
" ","026 Ballinvoher, Co. Kerry",11.5,8.4,11.2,12.2,5.3,24.0,27.5
" ","027 An Baile Dubh, Co. Kerry",19.8,14.3,12.7,2.4,11.6,25.5,13.7
" ","028 Ballynacourty, Co. Kerry",12.9,9.8,8.0,8.9,11.0,31.2,18.2
" ","029 Cé Bhréanainn, Co. Kerry",12.5,11.1,12.3,3.2,8.0,36.2,16.6
" ","030 Castlegregory, Co. Kerry",8.7,9.0,5.3,11.9,9.9,32.5,22.8
" ","031 An Clochán, Co. Kerry",11.8,11.5,8.4,12.8,6.0,35.3,14.2
" ","032 Deelis, Co. Kerry",12.7,11.5,10.0,10.4,10.8,30.5,14.2
" ","033 An Daingean, Co. Kerry",5.1,5.1,8.9,7.7,9.2,22.5,41.5
" ","034 Dún Chaoin, Co. Kerry",8.7,7.5,21.1,13.5,2.0,33.2,14.0
" ","035 Dún Urlann, Co. Kerry",13.2,6.2,11.9,6.7,9.8,33.3,18.9
" ","036 Na Gleannta, Co. Kerry",8.2,5.0,8.9,10.3,8.7,30.9,28.0
" ","037 Inch, Co. Kerry",16.0,1.0,13.9,9.8,9.0,22.4,27.8
" ","038 Cill Maoilchéadair, Co. Kerry",13.5,5.5,7.9,8.2,7.5,34.5,22.8
" ","039 Cill Chuáin, Co. Kerry",11.3,7.1,6.7,9.8,9.0,38.7,17.5
" ","040 Cinn Aird, Co. Kerry",18.3,8.3,8.1,13.1,12.0,22.5,17.7
" ","041 Lack, Co. Kerry",9.1,17.2,14.6,3.2,13.7,25.8,16.4
" ","042 Márthain, Co. Kerry",5.3,3.4,15.1,16.2,12.7,28.8,18.4
" ","043 An Mhin Aird, Co. Kerry",12.7,9.5,10.6,11.3,7.4,37.0,11.5
" ","044 An Sráidbhaile, Co. Kerry",18.6,0.9,9.9,5.8,11.3,37.8,15.7
" ","045 Ceann Trá, Co. Kerry",11.3,7.7,7.4,12.0,2.1,38.8,20.7
" ","046 Ardea, Co. Kerry",17.3,16.0,10.8,16.3,3.7,13.0,22.9
" ","047 Banawn, Co. Kerry",16.7,5.3,12.1,14.6,8.1,21.8,21.3
" ","048 Cappagh, Co. Kerry",14.4,7.8,9.5,10.2,12.0,20.0,26.2
" ","049 Castlecove, Co. Kerry",15.1,10.8,8.6,2.6,11.5,25.8,25.6
" ","050 Dawros, Co. Kerry",9.1,9.8,10.3,14.5,7.7,25.8,22.8
" ","051 Dromore, Co. Kerry",8.3,7.3,11.9,21.1,4.0,23.5,23.9
" ","052 Glanlee, Co. Kerry",17.0,15.1,9.8,2.1,18.6,20.1,17.3
" ","053 Glanlough, Co. Kerry",19.8,15.4,10.6,12.7,3.6,24.4,13.6
" ","054 Glanmore, Co. Kerry",20.6,3.1,12.1,8.6,14.3,22.9,18.5
" ","055 Greenane, Co. Kerry",7.7,12.5,14.7,21.5,9.9,15.5,18.2
" ","056 Kenmare, Co. Kerry",3.9,5.4,10.6,9.5,7.6,32.1,30.9
" ","057 Kilgarvan, Co. Kerry",11.4,12.3,7.4,7.4,9.8,30.4,21.2
" ","058 Loughbrin, Co. Kerry",27.9,8.9,12.9,2.6,9.3,19.7,18.8
" ","059 Reen, Co. Kerry",11.8,14.6,12.9,2.8,10.8,29.7,17.4
" ","060 Sneem, Co. Kerry",8.5,4.5,7.7,8.6,3.5,23.4,43.7
" ","061 Tahilla, Co. Kerry",13.1,12.8,13.6,11.7,10.5,14.6,23.7
" ","062 Aghadoe, Co. Kerry",3.9,4.5,6.2,10.3,20.7,28.5,26.0
" ","063 Aglish, Co. Kerry",7.7,4.5,12.7,9.1,15.8,28.8,21.3
" ","064 Ballyhar, Co. Kerry",13.9,0.5,11.1,10.3,13.8,27.8,22.6
" ","065 Brewsterfield, Co. Kerry",5.1,5.9,10.6,7.6,12.8,35.0,23.0
" ","066 Caragh, Co. Kerry",4.6,8.7,17.5,10.9,16.4,23.3,18.6
" ","067 Churchtown, Co. Kerry",7.5,6.9,11.1,8.5,15.7,32.9,17.4
" ","068 Clydagh, Co. Kerry",12.9,12.5,6.3,1.3,18.4,30.3,18.4
" ","069 Coolies, Co. Kerry",4.3,6.6,8.0,15.0,12.5,29.0,24.5
" ","070 Coom, Co. Kerry",6.9,11.4,16.9,4.4,17.2,25.9,17.4
" ","071 Curraghmore, Co. Kerry",13.9,8.0,9.8,7.5,11.5,32.2,17.1
" ","072 Currans, Co. Kerry",18.0,10.4,12.2,6.6,13.5,22.5,16.8
" ","073 Doocarrig, Co. Kerry",11.2,6.8,12.1,10.6,20.3,26.0,12.9
" ","074 Dromin, Co. Kerry",9.4,6.3,20.0,7.5,18.0,23.6,15.3
" ","075 Dunloe, Co. Kerry",4.5,7.0,15.1,9.6,14.6,27.7,21.5
" ","076 Flesk, Co. Kerry",7.7,6.6,8.7,9.0,11.8,40.2,16.0
" ","077 Headfort, Co. Kerry",4.2,9.4,11.3,8.2,20.0,24.5,22.4
" ","078 Kilbonane, Co. Kerry",5.9,8.6,13.9,5.8,21.5,20.4,23.9
" ","079 Kilcummin, Co. Kerry",3.4,5.7,13.0,10.9,15.2,31.9,19.9
" ","080 Kilfelim, Co. Kerry",10.8,9.0,6.7,14.9,16.5,27.6,14.5
" ","081 Kilgobnet, Co. Kerry",8.2,7.9,19.4,10.5,19.2,22.4,12.4
" ","082 Killarney Rural (Part Urban), Co. Kerry",1.7,5.1,13.1,7.5,13.3,31.8,27.4
" ","083 Killeentierna, Co. Kerry",7.1,8.9,10.5,10.3,13.7,33.6,15.8
" ","084 Killorglin, Co. Kerry",2.3,6.6,22.1,7.9,15.4,26.1,19.7
" ","085 Kilnanare, Co. Kerry",7.7,6.7,8.0,9.4,15.0,37.1,16.1
" ","086 Knocknahoe, Co. Kerry",7.7,13.9,9.1,4.7,21.2,25.4,18.1
" ","087 Lahard, Co. Kerry",6.9,4.6,8.1,10.7,16.9,35.9,17.0
" ","088 Milltown, Co. Kerry",5.5,6.6,9.9,6.1,17.6,30.6,23.8
" ","089 Molahiffe, Co. Kerry",6.9,6.8,10.8,6.2,12.7,34.9,21.7
" ","090 Muckross (Part Urban), Co. Kerry",4.3,3.4,17.6,8.1,8.8,30.8,27.1
" ","091 Rathmore, Co. Kerry",4.4,4.3,19.5,6.0,19.6,26.7,19.5
" ","092 Rockfield, Co. Kerry",9.8,6.2,12.0,2.4,23.3,24.4,21.9
" ","093 Ardagh, Co. Kerry",9.4,9.7,12.5,10.3,14.5,27.4,16.2
" ","094 Astee, Co. Kerry",12.6,9.1,8.1,11.0,17.7,25.2,16.4
" ","095 Ballincloher, Co. Kerry",6.3,7.0,8.4,9.8,19.0,29.6,19.8
" ","096 Ballyconry, Co. Kerry",10.2,6.4,8.9,14.3,15.1,27.0,18.1
" ","097 Ballyduff, Co. Kerry",7.9,8.0,7.8,12.6,13.7,33.2,16.7
" ","098 Ballyegan, Co. Kerry",22.0,14.6,14.1,2.2,13.2,15.4,18.5
" ","099 Ballyhorgan, Co. Kerry",13.6,10.3,7.6,9.9,13.4,29.4,15.7
" ","100 Beal, Co. Kerry",12.8,1.7,9.5,7.8,11.1,41.8,15.2
" ","101 Carrig, Co. Kerry",18.1,3.1,9.6,14.5,19.0,22.6,13.1
" ","102 Causeway, Co. Kerry",9.1,6.2,10.5,9.7,18.7,31.2,14.5
" ","103 Cloontubbrid, Co. Kerry",9.6,5.6,9.0,16.1,19.5,22.8,17.4
" ","104 Drommartin, Co. Kerry",10.0,8.0,10.1,11.4,20.2,25.5,14.7
" ","105 Duagh, Co. Kerry",6.9,8.1,5.9,15.4,25.9,23.5,14.4
" ","106 Ennismore, Co. Kerry",7.0,10.2,8.5,7.6,15.0,32.2,19.6
" ","107 Gullane, Co. Kerry",12.0,11.1,8.8,12.4,13.8,23.0,18.9
" ","108 Gunsborough, Co. Kerry",9.5,8.6,7.5,14.7,15.3,27.9,16.6
" ","109 Kilfeighny, Co. Kerry",8.9,10.9,11.5,11.1,12.7,26.9,18.0
" ","110 Killehenny, Co. Kerry",4.7,8.8,10.8,11.2,8.8,35.0,20.8
" ","111 Killury, Co. Kerry",17.6,7.7,10.0,10.8,16.9,25.6,11.3
" ","112 Kilmeany, Co. Kerry",8.7,8.1,6.7,16.3,12.3,33.0,15.0
" ","113 Kilshenane, Co. Kerry",12.9,16.6,10.6,4.4,9.6,31.5,14.5
" ","114 Kiltomy, Co. Kerry",14.3,9.4,10.5,3.3,10.6,30.9,21.0
" ","115 Leitrim, Co. Kerry",7.0,11.7,7.6,9.3,28.4,24.4,11.6
" ","116 Lislaughtin, Co. Kerry",9.8,8.2,7.6,13.3,22.4,24.5,14.3
" ","117 Lisselton, Co. Kerry",12.6,9.9,8.4,17.4,13.6,27.6,10.4
" ","118 Listowel Rural, Co. Kerry",6.0,7.7,10.2,14.3,15.1,30.5,16.2
" ","119 Lixnaw, Co. Kerry",7.4,7.5,8.3,14.5,9.1,30.6,22.6
" ","120 Moynsha, Co. Kerry",8.5,5.8,10.7,10.6,23.2,24.7,16.4
" ","121 Newtownsandes, Co. Kerry",12.2,10.5,8.2,10.1,16.0,24.6,18.5
" ","122 Rathea, Co. Kerry",15.6,6.1,7.2,16.8,10.3,26.6,17.3
" ","123 Shronowen, Co. Kerry",14.5,9.5,17.4,3.8,10.7,31.1,13.1
" ","124 Tarbert, Co. Kerry",5.2,9.8,7.1,11.0,32.9,21.3,12.8
" ","125 Tarmon, Co. Kerry",8.3,7.8,7.6,10.4,26.1,29.0,10.8
" ","126 Trienearagh, Co. Kerry",16.6,8.0,7.8,8.5,15.6,26.4,17.1
" ","127 Urlee, Co. Kerry",11.6,7.7,10.1,15.7,12.6,28.1,14.1
" ","128 Abbeydorney, Co. Kerry",9.0,8.0,7.2,6.9,11.4,31.8,25.6
" ","129 Arabela, Co. Kerry",4.2,6.5,9.0,11.7,8.6,36.3,23.7
" ","130 Ardfert, Co. Kerry",4.2,8.6,10.9,8.8,9.3,35.7,22.5
" ","131 Ballyegan, Co. Kerry",7.0,9.8,9.2,10.2,14.8,31.3,17.7
" ","132 Ballyheige, Co. Kerry",8.1,10.4,8.9,10.4,14.8,25.9,21.5
" ","133 Ballynahaglish, Co. Kerry",4.4,5.3,12.0,12.3,10.4,39.5,16.2
" ","134 Ballynorig, Co. Kerry",14.8,5.2,11.5,11.1,12.1,27.9,17.3
" ","135 Ballyseedy, Co. Kerry",2.9,5.2,9.2,8.3,13.4,38.7,22.3
" ","136 Banna, Co. Kerry",8.8,8.7,8.8,10.9,10.6,34.5,17.8
" ","137 Baurtregaum, Co. Kerry",3.1,6.8,13.5,12.8,7.1,38.3,18.3
" ","138 Blennerville (Part Urban), Co. Kerry",3.3,6.2,8.4,11.3,12.2,37.1,21.6
" ","139 Boolteens, Co. Kerry",7.6,9.7,10.3,10.7,20.3,21.2,20.1
" ","140 Brosna, Co. Kerry",11.1,8.5,10.0,11.3,12.0,28.2,18.8
" ","141 Carker, Co. Kerry",12.5,9.6,11.3,11.1,12.0,24.6,18.8
" ","142 Castleisland, Co. Kerry",4.5,6.2,14.6,8.1,13.9,28.7,23.9
" ","143 Clogherbrien, Co. Kerry",3.6,5.8,12.9,8.7,10.4,42.5,16.1
" ","144 Cordal, Co. Kerry",9.4,7.4,10.5,9.1,7.8,36.9,18.8
" ","145 Crinny, Co. Kerry",12.9,8.6,12.5,9.5,9.0,30.5,17.0
" ","146 Derreen, Co. Kerry",17.7,16.4,19.6,10.8,9.0,15.7,11.0
" ","147 Doon, Co. Kerry",4.0,5.8,11.9,12.1,11.4,36.8,18.1
" ","148 Gneeves, Co. Kerry",11.8,13.1,13.2,10.6,14.6,20.3,16.3
" ","149 Kerryhead, Co. Kerry",16.6,14.6,8.0,8.6,10.8,24.4,17.0
" ","150 Kilflyn, Co. Kerry",8.7,13.6,7.8,14.3,11.4,26.0,18.4
" ","151 Kilgarrylander, Co. Kerry",6.2,15.0,11.8,8.7,8.8,32.6,16.8
" ","152 Kilgobban, Co. Kerry",9.1,8.8,9.3,11.1,11.5,33.8,16.4
" ","153 Killahan, Co. Kerry",10.5,6.4,7.3,11.4,11.5,26.6,26.2
" ","154 Kilmurry, Co. Kerry",11.8,9.6,10.9,9.3,16.1,25.7,16.5
" ","155 Kiltallagh, Co. Kerry",8.0,12.7,10.9,6.4,15.7,27.7,18.5
" ","156 Knockglass, Co. Kerry",5.5,5.3,9.6,10.4,12.4,41.9,14.9
" ","157 Knocknagashel, Co. Kerry",10.8,8.1,11.2,5.1,16.0,29.6,19.1
" ","158 Lackabaun, Co. Kerry",9.9,5.3,8.4,5.0,15.1,35.0,21.2
" ","159 Millbrook, Co. Kerry",15.6,9.0,15.0,8.4,13.3,25.7,13.0
" ","160 Mount Eagle, Co. Kerry",12.7,3.0,10.3,9.3,11.9,31.1,21.5
" ","161 Nohaval, Co. Kerry",9.9,6.7,6.6,9.4,12.1,35.8,19.6
" ","162 O'Brennan, Co. Kerry",8.9,5.6,11.5,9.2,12.9,31.9,19.9
" ","163 Ratass, Co. Kerry",3.3,8.8,9.4,11.5,8.9,39.6,18.5
" ","164 Scartaglin, Co. Kerry",9.9,9.6,14.2,7.0,11.6,27.8,19.8
" ","165 Tralee Rural (Part Urban), Co. Kerry",0.7,4.2,12.1,11.9,8.3,39.6,23.1
" ","166 Tubrid, Co. Kerry",12.7,9.8,8.2,8.4,9.2,31.5,20.2
" ","001 Abbey A, Limerick City",0.4,2.3,13.0,12.7,19.0,30.3,22.4
" ","002 Abbey B, Limerick City",0.7,3.5,15.0,10.1,21.0,25.0,24.7
" ","003 Abbey C, Limerick City",..,3.5,18.1,14.8,12.8,14.1,36.8
" ","004 Abbey D, Limerick City",0.2,4.7,12.9,8.5,15.1,27.7,30.8
" ","005 Ballinacurra A, Limerick City",0.6,2.0,14.2,13.7,13.5,36.0,20.0
" ","006 Ballinacurra B, Limerick City",1.5,4.4,12.4,14.2,16.4,32.4,18.8
" ","007 Ballynanty, Limerick City",1.5,4.3,15.8,8.2,14.6,30.4,25.3
" ","008 Castle A, Limerick City",1.4,2.5,14.6,12.8,19.4,31.7,17.7
" ","009 Castle B, Limerick City",..,0.2,19.4,22.6,9.1,31.2,17.4
" ","010 Castle C, Limerick City",..,4.6,11.6,20.1,11.9,37.6,14.1
" ","011 Castle D, Limerick City",0.6,1.8,19.0,16.7,11.6,35.6,14.7
" ","012 Coolraine, Limerick City",1.0,2.7,17.2,15.4,14.8,29.1,19.9
" ","013 Custom House, Limerick City",..,4.5,21.9,11.6,13.1,18.3,30.6
" ","014 Dock A, Limerick City",1.7,3.9,23.6,12.4,7.8,19.1,31.5
" ","015 Dock B, Limerick City",2.2,5.2,15.8,16.6,9.8,22.3,28.0
" ","016 Dock C, Limerick City",..,3.4,9.8,24.4,9.4,33.7,19.4
" ","017 Dock D, Limerick City",1.9,2.6,11.7,17.7,13.4,39.0,13.7
" ","018 Farranshone, Limerick City",..,3.4,16.2,15.7,14.9,33.8,16.0
" ","019 Galvone A, Limerick City",1.6,4.8,18.2,9.3,14.0,23.5,28.6
" ","020 Galvone B, Limerick City",..,10.1,20.0,12.5,9.2,17.4,30.9
" ","021 Glentworth A, Limerick City",..,1.5,19.0,14.2,15.1,22.0,28.3
" ","022 Glentworth B, Limerick City",0.1,5.7,12.8,12.0,17.7,21.4,30.3
" ","023 Glentworth C, Limerick City",..,7.0,18.1,12.9,16.7,20.9,24.5
" ","024 John's A, Limerick City",..,9.3,16.0,13.8,15.7,24.6,20.6
" ","025 John's B, Limerick City",..,4.0,16.5,7.8,19.0,27.9,24.7
" ","026 John's C, Limerick City",..,4.6,18.0,13.5,13.6,23.1,27.2
" ","027 Killeely A, Limerick City",0.1,7.4,18.0,6.7,13.4,25.5,28.9
" ","028 Killeely B, Limerick City",0.1,2.7,15.5,9.1,10.9,33.5,28.1
" ","029 Market, Limerick City",1.4,3.4,19.9,8.7,13.1,17.9,35.6
" ","030 Prospect A, Limerick City",4.4,5.4,14.6,8.0,11.1,29.9,26.6
" ","031 Prospect B, Limerick City",..,1.3,19.2,16.4,9.3,30.0,23.8
